pickup_datetime,trip_miles,trip_time,base_passenger_fare,distance_bin,log_fare,log_miles,log_time,log_miles_long,log_time_long,long_dummy,log_miles_interact,log_time_interact
10/01/2025 00:29,1.62,8.683333333,17.99,0-2 mi,2.889816048,0.482426149,2.16140548,0,0,0,0,0
25/01/2025 09:08,1.96,12.63333333,13.4,0-2 mi,2.595254707,0.672944473,2.536338823,0,0,0,0,0
24/01/2025 17:14,1.01,4.616666667,9.21,0-2 mi,2.22028985,0.009950331,1.529672944,0,0,0,0,0
07/01/2025 13:33,2.09,13.71666667,16.93,2-5 mi,2.829087196,0.737164066,2.618611639,0,0,0,0,0
19/01/2025 22:27,3.815,12.66666667,21.45,2-5 mi,3.065724645,1.338940665,2.538973871,0,0,0,0,0
05/01/2025 12:00,4.335,17.51666667,25.58,2-5 mi,3.241810796,1.46672161,2.863152809,0,0,0,0,0
17/01/2025 12:00,0.58,3.666666667,9.56,0-2 mi,2.257587727,-0.544727175,1.299282984,0,0,0,0,0
16/01/2025 16:55,4.71,28.45,30.1,2-5 mi,3.404525172,1.549687908,3.348148161,0,0,0,0,0
03/01/2025 17:21,3.37,25.46666667,14.95,2-5 mi,2.7047113,1.214912744,3.237370408,0,0,0,0,0
22/01/2025 02:19,2.06,10.81666667,7.42,2-5 mi,2.004179057,0.722705983,2.381088155,0,0,0,0,0
11/01/2025 23:17,1.06,8.25,11.53,0-2 mi,2.444952334,0.058268908,2.1102132,0,0,0,0,0
01/01/2025 04:57,1.78,6.75,13.61,0-2 mi,2.610804817,0.576613364,1.909542505,0,0,0,0,0
08/01/2025 19:12,4.09,20.08333333,23.04,2-5 mi,3.137231836,1.40854497,2.999890284,0,0,0,0,0
23/01/2025 06:53,0.84,5.866666667,8.92,0-2 mi,2.188295947,-0.174353387,1.769286613,0,0,0,0,0
22/01/2025 20:19,1.163,6.783333333,13.13,0-2 mi,2.574899688,0.151002874,1.914468623,0,0,0,0,0
27/01/2025 18:17,0.82,5.15,7.39,0-2 mi,2.000127735,-0.198450939,1.638996715,0,0,0,0,0
19/01/2025 11:29,0.87,8.216666667,10.05,0-2 mi,2.307572635,-0.139262067,2.106164612,0,0,0,0,0
25/01/2025 19:37,1.44,8.116666667,17.06,0-2 mi,2.836736542,0.364643114,2.093919561,0,0,0,0,0
24/01/2025 12:35,4.22,19.38333333,21.3,2-5 mi,3.058707073,1.439835128,2.96441359,0,0,0,0,0
20/01/2025 14:46,1.26,9.866666667,15.61,0-2 mi,2.747911735,0.231111721,2.289162073,0,0,0,0,0
18/01/2025 15:20,1.94,10.53333333,13.42,0-2 mi,2.596746132,0.662687973,2.354544832,0,0,0,0,0
16/01/2025 19:38,1.33,9.65,15.41,0-2 mi,2.735016649,0.285178942,2.266957915,0,0,0,0,0
26/01/2025 09:14,0.9,5.433333333,9.47,0-2 mi,2.248128907,-0.105360516,1.692552819,0,0,0,0,0
12/01/2025 18:17,2.399,15.23333333,19.72,2-5 mi,2.981633349,0.875051984,2.723486009,0,0,0,0,0
07/01/2025 07:53,4.82,29.85,29.38,2-5 mi,3.380314171,1.572773928,3.39618484,0,0,0,0,0
02/01/2025 01:38,4.063,12.7,16.81,2-5 mi,2.821973947,1.401921617,2.541601994,0,0,0,0,0
14/01/2025 16:05,2.65,15.03333333,26.36,2-5 mi,3.27184771,0.97455964,2.710269958,0,0,0,0,0
17/01/2025 17:02,1.787,9.2,12.26,0-2 mi,2.506341931,0.580538236,2.219203484,0,0,0,0,0
01/01/2025 00:40,4.59,17.06666667,31.31,2-5 mi,3.443937535,1.523880024,2.837127243,0,0,0,0,0
03/01/2025 23:12,0.836,4.9,7.3,0-2 mi,1.987874348,-0.179126666,1.589235205,0,0,0,0,0
04/01/2025 08:16,3.35,16.53333333,20.54,2-5 mi,3.022374205,1.208960346,2.805378545,0,0,0,0,0
31/01/2025 08:26,2.04,12.7,14.37,2-5 mi,2.6651427,0.712949808,2.541601994,0,0,0,0,0
02/01/2025 15:08,2.9,16.76666667,17.12,2-5 mi,2.840247371,1.064710737,2.819392788,0,0,0,0,0
02/01/2025 22:30,3.276,15.76666667,17.96,2-5 mi,2.888147063,1.186623166,2.757898007,0,0,0,0,0
23/01/2025 22:27,0.633,3.783333333,8.73,0-2 mi,2.16676537,-0.457284857,1.330605455,0,0,0,0,0
08/01/2025 07:43,2.373,15.13333333,15.22,2-5 mi,2.722610352,0.864154978,2.716899816,0,0,0,0,0
12/01/2025 21:19,4.067,18.98333333,21.44,2-5 mi,3.065258336,1.402905627,2.943561401,0,0,0,0,0
11/01/2025 06:50,1.55,8.5,10.4,0-2 mi,2.341805806,0.438254931,2.140066164,0,0,0,0,0
23/01/2025 09:44,1.64,10.66666667,18.71,0-2 mi,2.92905814,0.494696242,2.367123614,0,0,0,0,0
26/01/2025 08:49,2.51,13.35,18.59,2-5 mi,2.922623802,0.920282753,2.591516385,0,0,0,0,0
22/01/2025 19:17,2.628,18.18333333,19.5,2-5 mi,2.970414466,0.966223101,2.900505424,0,0,0,0,0
10/01/2025 15:30,0.85,10.41666667,11.61,0-2 mi,2.451866796,-0.16251893,2.343407088,0,0,0,0,0
29/01/2025 09:32,1.59,14.98333333,22.85,0-2 mi,3.128951117,0.463734016,2.706938472,0,0,0,0,0
11/01/2025 08:03,2.57,10.2,9.19,2-5 mi,2.218115936,0.943905899,2.32238772,0,0,0,0,0
21/01/2025 14:25,0.876,4.833333333,21.3,0-2 mi,3.058707073,-0.132389188,1.575536361,0,0,0,0,0
11/01/2025 17:55,1.86,15.01666667,15.83,0-2 mi,2.761906874,0.620576488,2.709160695,0,0,0,0,0
13/01/2025 05:52,0.93,3.816666667,8.94,0-2 mi,2.190535589,-0.072570693,1.339377441,0,0,0,0,0
08/01/2025 15:40,2.574,22.93333333,15.17,2-5 mi,2.719319793,0.945461109,3.132591456,0,0,0,0,0
15/01/2025 10:18,0.963,14.43333333,13.36,0-2 mi,2.592265168,-0.037701867,2.669540346,0,0,0,0,0
07/01/2025 08:49,1.92,18.73333333,17.82,0-2 mi,2.880321422,0.652325186,2.930304468,0,0,0,0,0
18/01/2025 19:43,4.43,18.48333333,22.23,2-5 mi,3.101442728,1.488399584,2.916869425,0,0,0,0,0
05/01/2025 17:34,1.899,12.65,14.89,0-2 mi,2.700689847,0.641327432,2.537657215,0,0,0,0,0
01/01/2025 00:05,4.36,12.25,17.36,2-5 mi,2.854168709,1.472472057,2.505525937,0,0,0,0,0
25/01/2025 08:49,2.53,8.383333333,15.65,2-5 mi,2.750470917,0.928219303,2.126245608,0,0,0,0,0
15/01/2025 17:09,2.53,17.91666667,21.26,2-5 mi,3.056827373,0.928219303,2.885731378,0,0,0,0,0
12/01/2025 11:18,0.68,3.3,7.99,0-2 mi,2.07819076,-0.385662481,1.193922469,0,0,0,0,0
03/01/2025 12:11,0.9,4.616666667,7.87,0-2 mi,2.063058062,-0.105360516,1.529672944,0,0,0,0,0
07/01/2025 13:45,0.9,9.733333333,9.79,0-2 mi,2.281361457,-0.105360516,2.275556421,0,0,0,0,0
10/01/2025 09:55,2.031,7.966666667,12.36,2-5 mi,2.514465452,0.708528283,2.07526617,0,0,0,0,0
02/01/2025 01:24,0.55,6.4,9.79,0-2 mi,2.281361457,-0.597837001,1.85629799,0,0,0,0,0
31/01/2025 21:23,1.21,9.416666667,11.51,0-2 mi,2.443216223,0.19062036,2.242481169,0,0,0,0,0
23/01/2025 07:13,2.138,15.2,18.62,2-5 mi,2.924236272,0.759870813,2.721295428,0,0,0,0,0
21/01/2025 01:27,0.926,6.766666667,7.08,0-2 mi,1.957273908,-0.076881044,1.912008597,0,0,0,0,0
06/01/2025 12:26,2.805,12.9,11.77,2-5 mi,2.465553921,1.031403539,2.557227311,0,0,0,0,0
21/01/2025 08:38,0.69,3.166666667,8.91,0-2 mi,2.187174242,-0.371063681,1.15267951,0,0,0,0,0
22/01/2025 12:40,1.62,16.55,24.65,0-2 mi,3.204776901,0.482426149,2.806386102,0,0,0,0,0
30/01/2025 23:22,1.333,10.58333333,18.79,0-2 mi,2.933324813,0.287432041,2.359280437,0,0,0,0,0
24/01/2025 21:01,2.13,18.2,21.66,2-5 mi,3.075467242,0.75612198,2.901421594,0,0,0,0,0
06/01/2025 00:39,1.68,8.383333333,10.75,0-2 mi,2.374905755,0.518793793,2.126245608,0,0,0,0,0
18/01/2025 00:14,2.835,18.3,18.96,2-5 mi,2.942331497,1.042041937,2.90690106,0,0,0,0,0
13/01/2025 18:17,1.46,11.11666667,10.31,0-2 mi,2.333114298,0.378436436,2.408445484,0,0,0,0,0
06/01/2025 18:29,1.66,10.6,13.11,0-2 mi,2.573375298,0.506817602,2.360854001,0,0,0,0,0
19/01/2025 16:03,3.05,15.06666667,11.65,2-5 mi,2.45530618,1.115141591,2.712484798,0,0,0,0,0
18/01/2025 19:40,2.53,18.23333333,17.12,2-5 mi,2.840247371,0.928219303,2.903251421,0,0,0,0,0
28/01/2025 19:45,1.79,9.683333333,12.66,0-2 mi,2.538447417,0.58221562,2.270406195,0,0,0,0,0
30/01/2025 16:50,3.66,16.41666667,21.25,2-5 mi,3.056356895,1.297463147,2.798297079,0,0,0,0,0
03/01/2025 12:31,1.2,8.05,10.1,0-2 mi,2.312535424,0.182321557,2.085672091,0,0,0,0,0
28/01/2025 11:28,2.505,20.55,16.58,2-5 mi,2.80819715,0.918288735,3.022860941,0,0,0,0,0
08/01/2025 18:07,0.94,9.1,28.64,0-2 mi,3.354804342,-0.061875404,2.208274414,0,0,0,0,0
16/01/2025 23:38,1.74,6.933333333,9.27,0-2 mi,2.22678338,0.553885113,1.936340698,0,0,0,0,0
22/01/2025 06:53,2.11,8.433333333,17.5,2-5 mi,2.862200881,0.746687948,2.132192107,0,0,0,0,0
24/01/2025 20:34,1.375,7.616666667,11.53,0-2 mi,2.444952334,0.318453731,2.030338829,0,0,0,0,0
13/01/2025 10:16,3.32,12.63333333,15.04,2-5 mi,2.710713319,1.199964783,2.536338823,0,0,0,0,0
05/01/2025 11:40,1.78,17.55,21.71,0-2 mi,3.077772984,0.576613364,2.86505395,0,0,0,0,0
18/01/2025 22:15,2.28,13.16666667,12.78,2-5 mi,2.547881449,0.824175443,2.577688383,0,0,0,0,0
22/01/2025 18:07,4.161,15.38333333,22.82,2-5 mi,3.127637344,1.42575543,2.733284672,0,0,0,0,0
02/01/2025 22:05,0.98,6.066666667,8.62,0-2 mi,2.154085085,-0.020202707,1.802809305,0,0,0,0,0
19/01/2025 08:56,4.78,28.31666667,19.16,2-5 mi,2.952824773,1.564440547,3.343450559,0,0,0,0,0
24/01/2025 19:16,3.562,14.83333333,17.4,2-5 mi,2.856470206,1.270322185,2.696876901,0,0,0,0,0
16/01/2025 06:22,4.54,15.01666667,19.33,2-5 mi,2.961658293,1.512927012,2.709160695,0,0,0,0,0
28/01/2025 10:36,1.297,10.8,13.81,0-2 mi,2.625392967,0.260053905,2.379546134,0,0,0,0,0
01/01/2025 19:28,3.35,13.2,18.75,2-5 mi,2.931193752,1.208960346,2.58021683,0,0,0,0,0
23/01/2025 07:17,2.55,10.83333333,12.76,2-5 mi,2.546315278,0.936093359,2.382627801,0,0,0,0,0
18/01/2025 06:16,3.18,20.98333333,10.19,2-5 mi,2.321406847,1.156881197,3.043728472,0,0,0,0,0
13/01/2025 22:01,3.32,8.45,10.07,2-5 mi,2.309560707,1.199964783,2.134166441,0,0,0,0,0
24/01/2025 04:48,1.74,8.7,9.83,0-2 mi,2.285438934,0.553885113,2.163323026,0,0,0,0,0
26/01/2025 19:35,2.294,12,17.85,2-5 mi,2.882003508,0.830297019,2.48490665,0,0,0,0,0
04/01/2025 20:18,1.429,16.53333333,10.98,0-2 mi,2.396075436,0.356974899,2.805378545,0,0,0,0,0
26/01/2025 19:01,2.6,15.78333333,11.73,2-5 mi,2.462149663,0.955511445,2.758954531,0,0,0,0,0
13/01/2025 10:22,2.369,15.36666667,18.12,2-5 mi,2.897016301,0.862467925,2.732200661,0,0,0,0,0
24/01/2025 15:35,0.9,9.616666667,15.55,0-2 mi,2.744060639,-0.105360516,2.263497704,0,0,0,0,0
25/01/2025 12:11,2.4,11.3,11.7,2-5 mi,2.459588842,0.875468737,2.424802726,0,0,0,0,0
16/01/2025 17:11,2.05,12.06666667,14.55,2-5 mi,2.677590994,0.717839793,2.49044683,0,0,0,0,0
04/01/2025 11:35,3.11,21.58333333,42.41,2-5 mi,3.747384184,1.134622726,3.071921412,0,0,0,0,0
14/01/2025 14:10,1.73,9.533333333,12.5,0-2 mi,2.525728644,0.548121409,2.254794429,0,0,0,0,0
01/01/2025 08:59,2.25,10.81666667,12.07,2-5 mi,2.490723035,0.810930216,2.381088155,0,0,0,0,0
11/01/2025 00:36,0.499,4.083333333,10.85,0-2 mi,2.38416508,-0.695149183,1.406913648,0,0,0,0,0
22/01/2025 00:56,3.35,17.55,16.4,2-5 mi,2.797281335,1.208960346,2.86505395,0,0,0,0,0
31/01/2025 19:44,0.771,8.816666667,8.71,0-2 mi,2.164471791,-0.260066905,2.17664387,0,0,0,0,0
09/01/2025 22:07,1.32,6.55,8.44,0-2 mi,2.132982309,0.277631737,1.87946505,0,0,0,0,0
31/01/2025 21:24,2.758,16.25,15.67,2-5 mi,2.751748056,1.014505779,2.788092909,0,0,0,0,0
04/01/2025 13:19,1.47,7.866666667,10.08,0-2 mi,2.310553263,0.385262401,2.062634423,0,0,0,0,0
13/01/2025 18:17,2.29,19.41666667,19.41,2-5 mi,2.965788397,0.828551818,2.966131804,0,0,0,0,0
14/01/2025 13:40,1.855,12.66666667,12.54,0-2 mi,2.528923535,0.617884696,2.538973871,0,0,0,0,0
28/01/2025 21:03,2.06,11.95,11.22,2-5 mi,2.4176979,0.722705983,2.480731278,0,0,0,0,0
04/01/2025 00:31,1.63,9.1,12.5,0-2 mi,2.525728644,0.488580015,2.208274414,0,0,0,0,0
21/01/2025 20:42,0.88,5.233333333,8.38,0-2 mi,2.125847915,-0.127833372,1.655048424,0,0,0,0,0
15/01/2025 06:18,1.81,7.883333333,10.37,0-2 mi,2.338917022,0.593326845,2.064750826,0,0,0,0,0
08/01/2025 18:36,2.42,8.083333333,16.12,2-5 mi,2.780060737,0.88376754,2.089804329,0,0,0,0,0
10/01/2025 18:41,0.97,7.833333333,8.95,0-2 mi,2.191653532,-0.030459208,2.058388133,0,0,0,0,0
20/01/2025 07:21,2.827,13.46666667,15,2-5 mi,2.708050201,1.039216079,2.600217496,0,0,0,0,0
15/01/2025 14:23,0.97,5.966666667,11.78,0-2 mi,2.466403178,-0.030459208,1.786188424,0,0,0,0,0
14/01/2025 15:54,1.34,8.55,10.7,0-2 mi,2.370243742,0.292669614,2.145931283,0,0,0,0,0
10/01/2025 09:00,1.18,8.25,10.68,0-2 mi,2.368372834,0.165514439,2.1102132,0,0,0,0,0
21/01/2025 22:08,3.445,19.36666667,20.6,2-5 mi,3.025291076,1.236923905,2.963553375,0,0,0,0,0
26/01/2025 00:39,2.243,15.28333333,15.61,2-5 mi,2.747911735,0.807814256,2.72676291,0,0,0,0,0
02/01/2025 09:19,0.47,5.433333333,7.85,0-2 mi,2.060513532,-0.755022584,1.692552819,0,0,0,0,0
21/01/2025 06:18,1.29,8.566666667,9.84,0-2 mi,2.286455711,0.254642218,2.147878703,0,0,0,0,0
05/01/2025 09:31,3.94,12.96666667,21.23,2-5 mi,3.055415276,1.371180723,2.562381962,0,0,0,0,0
04/01/2025 22:07,4.73,25.51666667,29.5,2-5 mi,3.384390263,1.553925203,3.239331833,0,0,0,0,0
15/01/2025 10:17,1.29,8.566666667,7.12,0-2 mi,1.962907725,0.254642218,2.147878703,0,0,0,0,0
03/01/2025 12:22,2.82,14.71666667,9.92,2-5 mi,2.294552921,1.036736885,2.688980638,0,0,0,0,0
11/01/2025 22:11,2.557,13.26666667,15.87,2-5 mi,2.764430535,0.938834696,2.585254624,0,0,0,0,0
01/01/2025 18:31,1.602,10.2,9.63,0-2 mi,2.264883226,0.471252849,2.32238772,0,0,0,0,0
28/01/2025 23:06,1.56,12.08333333,13.43,0-2 mi,2.597491011,0.444685821,2.491827093,0,0,0,0,0
25/01/2025 21:39,4.85,20.21666667,26.39,2-5 mi,3.272985151,1.578978705,3.006507347,0,0,0,0,0
08/01/2025 10:00,1.544,8.933333333,9.17,0-2 mi,2.215937286,0.434376452,2.189789599,0,0,0,0,0
29/01/2025 14:18,1.86,7.883333333,9.88,0-2 mi,2.290512512,0.620576488,2.064750826,0,0,0,0,0
05/01/2025 12:59,0.66,4.716666667,8.53,0-2 mi,2.143589362,-0.415515444,1.551102335,0,0,0,0,0
06/01/2025 22:16,0.716,3.416666667,10.04,0-2 mi,2.306577114,-0.334075112,1.228665417,0,0,0,0,0
13/01/2025 05:34,2.419,6.366666667,9.85,2-5 mi,2.287471455,0.883354232,1.851076046,0,0,0,0,0
18/01/2025 14:10,4.52,16.2,24.74,2-5 mi,3.208421367,1.508511994,2.785011242,0,0,0,0,0
11/01/2025 14:49,1.63,7.883333333,10.82,0-2 mi,2.381396273,0.488580015,2.064750826,0,0,0,0,0
09/01/2025 06:44,2.45,13,18.33,2-5 mi,2.908539062,0.896088025,2.564949358,0,0,0,0,0
10/01/2025 14:42,1.71,9.633333333,14.31,0-2 mi,2.660958594,0.536493371,2.265229307,0,0,0,0,0
16/01/2025 19:48,1.12,6.066666667,9.21,0-2 mi,2.22028985,0.113328685,1.802809305,0,0,0,0,0
15/01/2025 14:00,1.03,7.316666667,8.95,0-2 mi,2.191653532,0.029558802,1.990154851,0,0,0,0,0
06/01/2025 12:30,0.68,5.333333333,8.89,0-2 mi,2.18492705,-0.385662481,1.673976434,0,0,0,0,0
18/01/2025 16:20,1.83,14.28333333,14.27,0-2 mi,2.658159432,0.604315967,2.659093356,0,0,0,0,0
06/01/2025 16:52,0.938,11.48333333,8.14,0-2 mi,2.09679018,-0.06400533,2.440896709,0,0,0,0,0
13/01/2025 10:52,2.61,11.18333333,21.4,2-5 mi,3.063390922,0.959350221,2.414424575,0,0,0,0,0
16/01/2025 13:07,3.31,20.05,17.02,2-5 mi,2.834389123,1.196948189,2.998229154,0,0,0,0,0
14/01/2025 14:06,4.983,35.4,26.64,2-5 mi,3.282413846,1.606032119,3.56671182,0,0,0,0,0
24/01/2025 06:17,1.639,12.58333333,13.24,0-2 mi,2.583242551,0.4940863,2.532373187,0,0,0,0,0
19/01/2025 09:22,1.801,11.23333333,9.59,0-2 mi,2.260720889,0.588342066,2.418885549,0,0,0,0,0
25/01/2025 17:55,1.753,10.63333333,11.62,0-2 mi,2.452727751,0.561328606,2.363993721,0,0,0,0,0
07/01/2025 08:21,1.48,13.5,9.04,0-2 mi,2.201659174,0.392042088,2.602689685,0,0,0,0,0
13/01/2025 13:27,1.7,10.55,12.69,0-2 mi,2.540814282,0.530628251,2.35612586,0,0,0,0,0
13/01/2025 08:41,3.79,13.36666667,17.85,2-5 mi,2.882003508,1.332366019,2.592764046,0,0,0,0,0
09/01/2025 15:44,1.48,8.866666667,12.46,0-2 mi,2.522523513,0.392042088,2.182298927,0,0,0,0,0
03/01/2025 20:05,0.97,7.566666667,9.8,0-2 mi,2.282382386,-0.030459208,2.023752636,0,0,0,0,0
16/01/2025 10:08,1.73,13.13333333,12.03,0-2 mi,2.48740353,0.548121409,2.575153528,0,0,0,0,0
23/01/2025 17:17,2.912,34.85,26.09,2-5 mi,3.261552099,1.06884013,3.551053137,0,0,0,0,0
09/01/2025 20:36,4.661,12.96666667,19.91,2-5 mi,2.991222118,1.539230017,2.562381962,0,0,0,0,0
01/01/2025 15:24,1.553,12.36666667,13.27,0-2 mi,2.585505848,0.440188544,2.515004681,0,0,0,0,0
29/01/2025 05:41,1.08,4.4,8.39,0-2 mi,2.127040521,0.076961041,1.481604541,0,0,0,0,0
11/01/2025 13:13,1.555,8.45,11.64,0-2 mi,2.454447442,0.441475546,2.134166441,0,0,0,0,0
23/01/2025 18:27,3.76,16.71666667,15.72,2-5 mi,2.754933787,1.324418957,2.816406226,0,0,0,0,0
29/01/2025 17:08,0.88,4.25,7.69,0-2 mi,2.039920784,-0.127833372,1.446918983,0,0,0,0,0
29/01/2025 09:32,1.86,15.63333333,14.61,0-2 mi,2.681706226,0.620576488,2.749405387,0,0,0,0,0
14/01/2025 23:21,1.725,7.833333333,12.07,0-2 mi,2.490723035,0.545227051,2.058388133,0,0,0,0,0
12/01/2025 21:24,1.7,11.63333333,13.21,0-2 mi,2.580974119,0.530628251,2.453874541,0,0,0,0,0
28/01/2025 14:50,4.481,16.08333333,20.41,2-5 mi,3.016024977,1.499846236,2.777783539,0,0,0,0,0
30/01/2025 09:28,1.36,8.266666667,11.44,0-2 mi,2.437115986,0.3074847,2.112231365,0,0,0,0,0
24/01/2025 17:40,2.91,19.95,17.04,2-5 mi,2.835563521,1.068153081,2.993229143,0,0,0,0,0
30/01/2025 16:54,3.547,28.56666667,39.69,2-5 mi,3.681099267,1.266102176,3.352240537,0,0,0,0,0
21/01/2025 15:52,1.09,16.63333333,13.51,0-2 mi,2.603430152,0.086177696,2.811408714,0,0,0,0,0
04/01/2025 11:41,2.27,11.21666667,15.63,2-5 mi,2.749192144,0.819779832,2.417400767,0,0,0,0,0
24/01/2025 16:37,1.66,12.01666667,15.9,0-2 mi,2.766319109,0.506817602,2.486294575,0,0,0,0,0
29/01/2025 07:57,3.39,18.21666667,24.3,2-5 mi,3.19047635,1.220829921,2.902336926,0,0,0,0,0
01/01/2025 00:33,1.53,11,12.59,0-2 mi,2.532902848,0.425267735,2.397895273,0,0,0,0,0
24/01/2025 19:37,3.073,18.65,19.9,2-5 mi,2.990719732,1.122654283,2.925846146,0,0,0,0,0
18/01/2025 23:35,2.27,11.3,14.28,2-5 mi,2.658859957,0.819779832,2.424802726,0,0,0,0,0
20/01/2025 03:45,4.94,20.48333333,35.15,2-5 mi,3.559624618,1.597365331,3.019611547,0,0,0,0,0
12/01/2025 01:07,2.38,8.533333333,11.88,2-5 mi,2.474856314,0.867100488,2.143980063,0,0,0,0,0
27/01/2025 02:06,1.42,6.966666667,7.4,0-2 mi,2.00148,0.350656872,1.94113687,0,0,0,0,0
22/01/2025 21:15,1.241,6.483333333,7.65,0-2 mi,2.034705648,0.215917506,1.869234781,0,0,0,0,0
28/01/2025 07:59,2.57,15.08333333,29.49,2-5 mi,3.384051223,0.943905899,2.713590382,0,0,0,0,0
30/01/2025 03:44,2.214,8.733333333,11.15,2-5 mi,2.411439498,0.794800834,2.167147122,0,0,0,0,0
05/01/2025 07:32,4.03,17.88333333,21.51,2-5 mi,3.068517943,1.393766376,2.88386918,0,0,0,0,0
08/01/2025 18:03,1.77,10.08333333,11.34,0-2 mi,2.428336298,0.570979547,2.310883896,0,0,0,0,0
07/01/2025 18:48,0.99,4.883333333,7.24,0-2 mi,1.979621206,-0.010050336,1.585828047,0,0,0,0,0
22/01/2025 08:09,0.87,6.733333333,9.94,0-2 mi,2.296567021,-0.139262067,1.907070316,0,0,0,0,0
06/01/2025 00:11,0.771,5.85,7.26,0-2 mi,1.982379829,-0.260066905,1.766441661,0,0,0,0,0
31/01/2025 05:21,1.923,8.6,10.57,0-2 mi,2.3580198,0.653886467,2.151762203,0,0,0,0,0
07/01/2025 14:28,4.22,23.63333333,24.35,2-5 mi,3.19253185,1.439835128,3.162658145,0,0,0,0,0
03/01/2025 07:53,1.99,9.116666667,11.97,0-2 mi,2.48240352,0.688134639,2.21010424,0,0,0,0,0
06/01/2025 00:34,3.48,11.33333333,23.85,2-5 mi,3.171784217,1.247032294,2.427748236,0,0,0,0,0
31/01/2025 17:33,3.41,21.51666667,21.08,2-5 mi,3.048324724,1.226712291,3.068827829,0,0,0,0,0
