pickup_datetime,trip_miles,trip_time,base_passenger_fare,distance_bin,log_fare,log_miles,log_time,log_miles_long,log_time_long,long_dummy,log_miles_interact,log_time_interact
21/01/2025 16:11,1.61,10.66666667,28.34,0-2 mi,3.344274234,0.476234179,2.367123614,0,0,0,0,0
09/01/2025 21:47,4.99,18.6,35.96,2-5 mi,3.58240721,1.60743591,2.923161581,0,0,0,0,0
13/01/2025 20:43,1.32,6.65,9.83,0-2 mi,2.285438934,0.277631737,1.894616855,0,0,0,0,0
11/01/2025 19:00,2.647,14.61666667,19.64,2-5 mi,2.977568303,0.973426923,2.68216243,0,0,0,0,0
21/01/2025 18:42,1.63,9.516666667,9.77,0-2 mi,2.279316466,0.488580015,2.253044647,0,0,0,0,0
09/01/2025 21:38,1.018,6.166666667,7.58,0-2 mi,2.0255132,0.017839918,1.819158443,0,0,0,0,0
30/01/2025 14:01,3.03,19.85,17.05,2-5 mi,2.836150204,1.10856262,2.988204007,0,0,0,0,0
08/01/2025 16:23,1.403,19.05,15,0-2 mi,2.708050201,0.338612801,2.947067102,0,0,0,0,0
21/01/2025 06:44,3.26,15.55,37.12,2-5 mi,3.614155908,1.181727195,2.744060639,0,0,0,0,0
23/01/2025 20:55,0.98,3.966666667,8.84,0-2 mi,2.179286877,-0.020202707,1.377926111,0,0,0,0,0
31/01/2025 05:10,1.79,9.066666667,11.03,0-2 mi,2.400618833,0.58221562,2.204604685,0,0,0,0,0
03/01/2025 08:02,1.14,7.833333333,11.75,0-2 mi,2.463853241,0.131028262,2.058388133,0,0,0,0,0
23/01/2025 20:03,0.94,4.516666667,8.5,0-2 mi,2.140066164,-0.061875404,1.507774259,0,0,0,0,0
15/01/2025 16:04,0.721,5.366666667,8.27,0-2 mi,2.112634509,-0.327116142,1.680206983,0,0,0,0,0
17/01/2025 22:12,2.8,18.28333333,10.39,2-5 mi,2.340843805,1.029619417,2.905989898,0,0,0,0,0
11/01/2025 16:49,2.16,15.28333333,17.95,2-5 mi,2.887590115,0.770108222,2.72676291,0,0,0,0,0
17/01/2025 12:30,4.422,27.18333333,22.24,2-5 mi,3.101892469,1.486592082,3.30260404,0,0,0,0,0
14/01/2025 14:57,1.14,9.4,8.93,0-2 mi,2.189416395,0.131028262,2.240709689,0,0,0,0,0
31/01/2025 19:56,1.55,7.716666667,10.57,0-2 mi,2.3580198,0.438254931,2.043382492,0,0,0,0,0
10/01/2025 14:19,1.76,13.36666667,12.58,0-2 mi,2.532108251,0.565313809,2.592764046,0,0,0,0,0
10/01/2025 14:25,2.56,16.46666667,16.91,2-5 mi,2.827905163,0.940007259,2.801338136,0,0,0,0,0
03/01/2025 19:49,1.34,6.766666667,22.36,0-2 mi,3.107273648,0.292669614,1.912008597,0,0,0,0,0
26/01/2025 21:39,3.18,16.75,15.89,2-5 mi,2.765689981,1.156881197,2.818398258,0,0,0,0,0
20/01/2025 08:42,1.685,9.016666667,13.92,0-2 mi,2.633326655,0.521765564,2.199074717,0,0,0,0,0
27/01/2025 07:56,0.66,5.15,10.36,0-2 mi,2.337952237,-0.415515444,1.638996715,0,0,0,0,0
17/01/2025 19:04,0.9,6.5,7.15,0-2 mi,1.967112357,-0.105360516,1.871802177,0,0,0,0,0
22/01/2025 08:17,2.62,25.21666667,50.14,2-5 mi,3.914819093,0.963174318,3.227505152,0,0,0,0,0
18/01/2025 23:46,2.17,16.18333333,31.23,2-5 mi,3.441379171,0.774727168,2.783981906,0,0,0,0,0
04/01/2025 13:41,0.62,3.883333333,8.88,0-2 mi,2.183801557,-0.478035801,1.356693891,0,0,0,0,0
24/01/2025 18:33,1.12,10.83333333,13.85,0-2 mi,2.628285233,0.113328685,2.382627801,0,0,0,0,0
10/01/2025 14:12,2.01,13.85,19,2-5 mi,2.944438979,0.698134722,2.628285233,0,0,0,0,0
17/01/2025 18:40,1.2,5.85,8.41,0-2 mi,2.129421474,0.182321557,1.766441661,0,0,0,0,0
21/01/2025 00:57,4.66,8.433333333,14.81,2-5 mi,2.695302628,1.539015448,2.132192107,0,0,0,0,0
03/01/2025 13:33,2.59,17.65,17.87,2-5 mi,2.883123329,0.951657876,2.870735783,0,0,0,0,0
25/01/2025 05:36,2.079,9.833333333,10.59,2-5 mi,2.35991016,0.731887009,2.285777975,0,0,0,0,0
10/01/2025 05:53,0.88,4.616666667,8.91,0-2 mi,2.187174242,-0.127833372,1.529672944,0,0,0,0,0
10/01/2025 16:52,3.13,14.68333333,20.8,2-5 mi,3.034952987,1.141033005,2.686713064,0,0,0,0,0
15/01/2025 12:01,1.18,12.95,12.19,0-2 mi,2.500615944,0.165514439,2.561095788,0,0,0,0,0
11/01/2025 12:10,1.13,5.983333333,6.67,0-2 mi,1.89761986,0.122217633,1.788977826,0,0,0,0,0
09/01/2025 13:54,1.17,7.55,11.29,0-2 mi,2.423917378,0.157003749,2.021547563,0,0,0,0,0
13/01/2025 20:14,1.05,7.583333333,8.93,0-2 mi,2.189416395,0.048790164,2.025952857,0,0,0,0,0
06/01/2025 06:40,1.36,7.233333333,11.63,0-2 mi,2.453587967,0.3074847,1.978699972,0,0,0,0,0
28/01/2025 22:11,3.578,16.21666667,21.72,2-5 mi,3.078233495,1.274803985,2.78603952,0,0,0,0,0
28/01/2025 22:20,2.67,9.9,13.76,2-5 mi,2.621765833,0.982078472,2.292534757,0,0,0,0,0
20/01/2025 17:15,2.16,9.6,9.42,2-5 mi,2.242835089,0.770108222,2.261763099,0,0,0,0,0
15/01/2025 00:04,2.636,11.58333333,13.19,2-5 mi,2.579458967,0.969262617,2.449567283,0,0,0,0,0
22/01/2025 17:00,0.97,10.31666667,14.27,0-2 mi,2.658159432,-0.030459208,2.333760711,0,0,0,0,0
17/01/2025 17:29,1.47,7.716666667,13.56,0-2 mi,2.607124283,0.385262401,2.043382492,0,0,0,0,0
03/01/2025 22:08,3.432,18.68333333,21.74,2-5 mi,3.079153882,1.233143182,2.927631861,0,0,0,0,0
05/01/2025 14:13,2.2,10.1,13.42,2-5 mi,2.596746132,0.78845736,2.312535424,0,0,0,0,0
04/01/2025 07:28,4.611,20.01666667,24.43,2-5 mi,3.195811885,1.528444753,2.99656526,0,0,0,0,0
11/01/2025 17:14,1.868,17.16666667,15,0-2 mi,2.708050201,0.62486834,2.842969519,0,0,0,0,0
31/01/2025 10:54,0.63,5.516666667,7.45,0-2 mi,2.008214032,-0.46203546,1.707773813,0,0,0,0,0
08/01/2025 07:50,0.818,10.43333333,8.38,0-2 mi,2.125847915,-0.200892942,2.345005809,0,0,0,0,0
22/01/2025 18:23,1.9,9.95,12.45,0-2 mi,2.521720623,0.641853886,2.297572551,0,0,0,0,0
08/01/2025 08:46,3.3,20.8,31.57,2-5 mi,3.452207303,1.193922469,3.034952987,0,0,0,0,0
16/01/2025 22:14,0.864,3.266666667,7.3,0-2 mi,1.987874348,-0.14618251,1.183770097,0,0,0,0,0
10/01/2025 16:30,1.87,13.76666667,17.09,0-2 mi,2.838493497,0.625938431,2.622250211,0,0,0,0,0
18/01/2025 10:42,1.118,6.966666667,8.86,0-2 mi,2.181546765,0.111541375,1.94113687,0,0,0,0,0
27/01/2025 12:34,1.09,10.03333333,9.96,0-2 mi,2.298577072,0.086177696,2.305912883,0,0,0,0,0
05/01/2025 07:21,3.12,16.81666667,21.74,2-5 mi,3.079153882,1.137833002,2.822370458,0,0,0,0,0
25/01/2025 14:02,3.058,14.15,12.54,2-5 mi,2.528923535,1.117761108,2.649714624,0,0,0,0,0
10/01/2025 09:07,0.66,6.216666667,13.67,0-2 mi,2.615203651,-0.415515444,1.827233857,0,0,0,0,0
11/01/2025 07:07,1.57,9.083333333,13.61,0-2 mi,2.610804817,0.451075619,2.206441232,0,0,0,0,0
06/01/2025 08:02,3.733,20.56666667,36.81,2-5 mi,3.605769547,1.3172122,3.023671642,0,0,0,0,0
26/01/2025 00:03,2.895,9.7,11.9,2-5 mi,2.4765384,1.062985111,2.272125886,0,0,0,0,0
13/01/2025 18:04,1.7,9.233333333,12.5,0-2 mi,2.525728644,0.530628251,2.222820125,0,0,0,0,0
02/01/2025 12:47,0.96,7.183333333,6.39,0-2 mi,1.854734268,-0.040821995,1.971763528,0,0,0,0,0
17/01/2025 18:10,0.89,8.666666667,11,0-2 mi,2.397895273,-0.116533816,2.159484249,0,0,0,0,0
31/01/2025 19:31,4.29,13.33333333,16.84,2-5 mi,2.823757009,1.456286733,2.590267165,0,0,0,0,0
31/01/2025 21:19,3.33,9.383333333,13.43,2-5 mi,2.597491011,1.202972304,2.238935066,0,0,0,0,0
06/01/2025 17:28,1.34,9.616666667,11.56,0-2 mi,2.447550863,0.292669614,2.263497704,0,0,0,0,0
14/01/2025 08:01,1.4,11.7,18.26,0-2 mi,2.904712875,0.336472237,2.459588842,0,0,0,0,0
25/01/2025 16:46,4.98,22.5,24.51,2-5 mi,3.199081198,1.605429891,3.113515309,0,0,0,0,0
08/01/2025 16:02,1.05,8.583333333,9.11,0-2 mi,2.209372711,0.048790164,2.149822338,0,0,0,0,0
06/01/2025 15:55,1.12,7.616666667,8.94,0-2 mi,2.190535589,0.113328685,2.030338829,0,0,0,0,0
17/01/2025 19:11,2.05,15.51666667,19.9,2-5 mi,2.990719732,0.717839793,2.741914715,0,0,0,0,0
04/01/2025 12:29,1.23,11.98333333,12.74,0-2 mi,2.54474665,0.207014169,2.483516796,0,0,0,0,0
13/01/2025 10:45,2.76,21.1,26.24,2-5 mi,3.267284964,1.01523068,3.049273041,0,0,0,0,0
14/01/2025 18:02,1.4,9.033333333,12.72,0-2 mi,2.543175558,0.336472237,2.200921439,0,0,0,0,0
29/01/2025 13:53,4.243,28.75,26.61,2-5 mi,3.281287085,1.445270566,3.358637767,0,0,0,0,0
13/01/2025 21:36,2.462,13.25,13.29,2-5 mi,2.587011873,0.900974028,2.583997552,0,0,0,0,0
08/01/2025 22:22,1.447,14.48333333,11.64,0-2 mi,2.454447442,0.369492448,2.672998563,0,0,0,0,0
31/01/2025 17:59,1.054,10.88333333,10.56,0-2 mi,2.357073278,0.05259245,2.387232567,0,0,0,0,0
04/01/2025 17:44,0.82,4.616666667,8.59,0-2 mi,2.150598736,-0.198450939,1.529672944,0,0,0,0,0
19/01/2025 16:13,2.55,12.48333333,15.44,2-5 mi,2.736961545,0.936093359,2.524394421,0,0,0,0,0
01/01/2025 02:13,2.75,7.516666667,20.52,2-5 mi,3.02140002,1.011600912,2.017122777,0,0,0,0,0
23/01/2025 05:42,2.07,9.85,7.58,2-5 mi,2.0255132,0.727548607,2.287471455,0,0,0,0,0
04/01/2025 19:37,1.332,19.45,18.7,0-2 mi,2.928523524,0.286681572,2.96784707,0,0,0,0,0
26/01/2025 10:47,2.096,13,14.48,2-5 mi,2.672768387,0.740030767,2.564949358,0,0,0,0,0
12/01/2025 14:37,1.995,9.333333333,9.63,0-2 mi,2.264883226,0.69064405,2.233592222,0,0,0,0,0
23/01/2025 17:47,1.55,10.23333333,23.76,0-2 mi,3.168003495,0.438254931,2.325650366,0,0,0,0,0
23/01/2025 13:40,2.396,13.83333333,13.31,2-5 mi,2.588515632,0.87380068,2.627081139,0,0,0,0,0
09/01/2025 19:40,1.07,8.183333333,6.12,0-2 mi,1.811562097,0.067658649,2.102099566,0,0,0,0,0
08/01/2025 19:26,1.58,8.383333333,9.98,0-2 mi,2.30058309,0.457424847,2.126245608,0,0,0,0,0
24/01/2025 11:53,1.583,10.58333333,12.54,0-2 mi,2.528923535,0.459321781,2.359280437,0,0,0,0,0
23/01/2025 03:34,4.27,17.28333333,18.95,2-5 mi,2.941803932,1.451613827,2.849742646,0,0,0,0,0
15/01/2025 17:17,1.57,15.65,23.33,0-2 mi,3.149740086,0.451075619,2.750470917,0,0,0,0,0
18/01/2025 12:53,1.135,8.966666667,10.24,0-2 mi,2.32630162,0.126632651,2.193513998,0,0,0,0,0
27/01/2025 14:11,0.72,3.833333333,13.31,0-2 mi,2.588515632,-0.328504067,1.343734747,0,0,0,0,0
31/01/2025 12:01,2.472,20.03333333,19.31,2-5 mi,2.960623096,0.90502754,2.997397553,0,0,0,0,0
13/01/2025 14:41,1.02,7.566666667,25.08,0-2 mi,3.222070716,0.019802627,2.023752636,0,0,0,0,0
29/01/2025 08:12,1.247,11.18333333,10.93,0-2 mi,2.391511302,0.220740667,2.414424575,0,0,0,0,0
04/01/2025 21:38,4.2,16.2,17.92,2-5 mi,2.885917408,1.435084525,2.785011242,0,0,0,0,0
09/01/2025 19:15,0.774,5.35,9.66,0-2 mi,2.267993648,-0.256183405,1.677096561,0,0,0,0,0
17/01/2025 18:15,3.13,14.8,17.87,2-5 mi,2.883123329,1.141033005,2.694627181,0,0,0,0,0
26/01/2025 01:21,4.04,15.28333333,16.6,2-5 mi,2.809402695,1.396244692,2.72676291,0,0,0,0,0
13/01/2025 11:49,0.96,19.98333333,13.95,0-2 mi,2.635479508,-0.040821995,2.994898593,0,0,0,0,0
26/01/2025 12:22,3.01,9,12.9,2-5 mi,2.557227311,1.101940079,2.197224577,0,0,0,0,0
29/01/2025 13:27,2.37,13.83333333,13.12,2-5 mi,2.574137784,0.862889955,2.627081139,0,0,0,0,0
17/01/2025 08:01,4.424,25.4,19.55,2-5 mi,2.972975286,1.487044264,3.234749174,0,0,0,0,0
02/01/2025 16:42,3.83,19.95,41.48,2-5 mi,3.725211383,1.342864803,2.993229143,0,0,0,0,0
07/01/2025 20:08,3.26,19.8,26.88,2-5 mi,3.291382516,1.181727195,2.985681938,0,0,0,0,0
23/01/2025 09:16,0.59,6.55,9.18,0-2 mi,2.217027205,-0.527632742,1.87946505,0,0,0,0,0
31/01/2025 11:15,3.65,7.45,16.64,2-5 mi,2.811809435,1.294727168,2.008214032,0,0,0,0,0
21/01/2025 15:58,1.47,13.1,16.55,0-2 mi,2.806386102,0.385262401,2.57261223,0,0,0,0,0
02/01/2025 10:31,2.391,22.6,20.62,2-5 mi,3.026261479,0.871711689,3.117949906,0,0,0,0,0
11/01/2025 17:59,2.72,15.11666667,14.85,2-5 mi,2.697999865,1.00063188,2.715797888,0,0,0,0,0
20/01/2025 16:57,3.02,17.73333333,18.46,2-5 mi,2.915606229,1.105256831,2.875446108,0,0,0,0,0
11/01/2025 07:00,2.581,10.9,11.64,2-5 mi,2.454447442,0.948176921,2.388762789,0,0,0,0,0
15/01/2025 09:23,1.9,8.066666667,12.46,0-2 mi,2.522523513,0.641853886,2.087740345,0,0,0,0,0
09/01/2025 20:36,1.46,11.11666667,23.96,0-2 mi,3.176385773,0.378436436,2.408445484,0,0,0,0,0
07/01/2025 08:27,4.302,29.93333333,23.2,2-5 mi,3.144152279,1.459080031,3.398972687,0,0,0,0,0
17/01/2025 18:55,3.73,15.23333333,25.09,2-5 mi,3.22246936,1.316408234,2.723486009,0,0,0,0,0
18/01/2025 07:06,1.1,8,7.7,0-2 mi,2.041220329,0.09531018,2.079441542,0,0,0,0,0
09/01/2025 18:48,2.314,9.75,11.82,2-5 mi,2.469793012,0.838977629,2.277267285,0,0,0,0,0
07/01/2025 07:18,3.233,20.55,33.26,2-5 mi,3.504355474,1.173410499,3.022860941,0,0,0,0,0
02/01/2025 00:27,1.793,8.133333333,11.67,0-2 mi,2.457021446,0.583890195,2.095970844,0,0,0,0,0
26/01/2025 09:53,2.95,13.9,19.38,2-5 mi,2.964241607,1.08180517,2.63188884,0,0,0,0,0
02/01/2025 00:29,1.97,13.63333333,12.35,0-2 mi,2.513656063,0.678033543,2.612517774,0,0,0,0,0
06/01/2025 10:31,1.76,9.433333333,11.62,0-2 mi,2.452727751,0.565313809,2.244249516,0,0,0,0,0
06/01/2025 19:30,2.32,14.26666667,22.6,2-5 mi,3.117949906,0.841567186,2.657925814,0,0,0,0,0
03/01/2025 15:37,2.32,14.23333333,11.63,2-5 mi,2.453587967,0.841567186,2.655586632,0,0,0,0,0
02/01/2025 05:45,1.14,3.25,8.57,0-2 mi,2.148267733,0.131028262,1.178654996,0,0,0,0,0
19/01/2025 12:32,0.91,7.5,8.06,0-2 mi,2.086913557,-0.09431068,2.014903021,0,0,0,0,0
14/01/2025 09:28,3.18,23.75,37.88,2-5 mi,3.634423268,1.156881197,3.167582531,0,0,0,0,0
22/01/2025 00:45,1.328,7.783333333,8.91,0-2 mi,2.187174242,0.283674051,2.051984695,0,0,0,0,0
22/01/2025 10:00,0.73,5.55,10.24,0-2 mi,2.32630162,-0.314710745,1.713797928,0,0,0,0,0
25/01/2025 00:21,2.37,9.366666667,12.84,2-5 mi,2.552565298,0.862889955,2.237157288,0,0,0,0,0
24/01/2025 08:25,0.85,5.166666667,9.98,0-2 mi,2.30058309,-0.16251893,1.642227735,0,0,0,0,0
18/01/2025 00:20,1.253,6.866666667,19.46,0-2 mi,2.968361077,0.225540676,1.926678787,0,0,0,0,0
08/01/2025 16:42,1.71,13,36.49,0-2 mi,3.59703825,0.536493371,2.564949358,0,0,0,0,0
24/01/2025 11:10,0.8,5.55,8.5,0-2 mi,2.140066164,-0.223143551,1.713797928,0,0,0,0,0
18/01/2025 17:41,1.86,9.966666667,11.98,0-2 mi,2.483238593,0.620576488,2.299246192,0,0,0,0,0
25/01/2025 10:31,0.89,5.6,9.04,0-2 mi,2.201659174,-0.116533816,1.722766598,0,0,0,0,0
12/01/2025 07:32,2.57,8.516666667,15.16,2-5 mi,2.71866038,0.943905899,2.142025028,0,0,0,0,0
23/01/2025 08:37,1.01,11.36666667,7.39,0-2 mi,2.000127735,0.009950331,2.430685096,0,0,0,0,0
05/01/2025 14:22,2.84,14.83333333,24.42,2-5 mi,3.195402469,1.043804052,2.696876901,0,0,0,0,0
15/01/2025 19:56,4.66,20.66666667,17.26,2-5 mi,2.848391686,1.539015448,3.028522096,0,0,0,0,0
09/01/2025 07:19,3.04,22.53333333,31.29,2-5 mi,3.443298558,1.111857515,3.114995694,0,0,0,0,0
13/01/2025 10:51,1.157,8.883333333,8.05,0-2 mi,2.085672091,0.145830448,2.184176862,0,0,0,0,0
30/01/2025 22:53,1.27,6.683333333,9.15,0-2 mi,2.213753879,0.239016901,1.899616865,0,0,0,0,0
04/01/2025 09:56,1.676,12.33333333,13.44,0-2 mi,2.598235335,0.516410002,2.512305624,0,0,0,0,0
29/01/2025 08:31,2.58,16.31666667,10.71,2-5 mi,2.371177885,0.947789399,2.79218708,0,0,0,0,0
21/01/2025 00:46,1.939,9.6,12.93,0-2 mi,2.559550193,0.662172376,2.261763099,0,0,0,0,0
18/01/2025 14:30,1.31,9.416666667,14.57,0-2 mi,2.67896462,0.270027137,2.242481169,0,0,0,0,0
22/01/2025 16:54,1.71,21.73333333,14.29,0-2 mi,2.659559992,0.536493371,3.07884718,0,0,0,0,0
21/01/2025 20:22,1.28,10.13333333,10.86,0-2 mi,2.385086315,0.246860078,2.31583032,0,0,0,0,0
28/01/2025 12:08,1.05,16.63333333,27.2,0-2 mi,3.303216973,0.048790164,2.811408714,0,0,0,0,0
19/01/2025 19:36,0.38,5.066666667,9.84,0-2 mi,2.286455711,-0.967584026,1.622683139,0,0,0,0,0
17/01/2025 15:44,0.631,3.633333333,9.61,0-2 mi,2.262804223,-0.460449416,1.290150501,0,0,0,0,0
24/01/2025 07:29,0.749,4.616666667,12.31,0-2 mi,2.51041194,-0.289016296,1.529672944,0,0,0,0,0
27/01/2025 10:45,1.357,6.666666667,10.49,0-2 mi,2.350422422,0.305276381,1.897119985,0,0,0,0,0
23/01/2025 13:45,1.109,9.016666667,8.47,0-2 mi,2.136530509,0.103458708,2.199074717,0,0,0,0,0
07/01/2025 20:55,3.706,14.95,16.18,2-5 mi,2.783775912,1.309953128,2.7047113,0,0,0,0,0
14/01/2025 12:28,2.06,9.283333333,12.5,2-5 mi,2.525728644,0.722705983,2.228220678,0,0,0,0,0
21/01/2025 07:08,3.651,13.45,21.94,2-5 mi,3.088311455,1.295001103,2.598979106,0,0,0,0,0
01/01/2025 14:36,3.35,14.86666667,15.71,2-5 mi,2.754297452,1.208960346,2.69912157,0,0,0,0,0
13/01/2025 05:19,2.469,8.483333333,11.53,2-5 mi,2.444952334,0.90381321,2.138103454,0,0,0,0,0
06/01/2025 04:10,4.4,9.05,18.96,2-5 mi,2.942331497,1.481604541,2.202764758,0,0,0,0,0
24/01/2025 15:13,3.45,21.08333333,27.46,2-5 mi,3.3127304,1.238374231,3.048482839,0,0,0,0,0
07/01/2025 13:02,0.88,3.816666667,8.89,0-2 mi,2.18492705,-0.127833372,1.339377441,0,0,0,0,0
19/01/2025 01:27,2.82,14.28333333,33.38,2-5 mi,3.507956918,1.036736885,2.659093356,0,0,0,0,0
15/01/2025 11:31,1.96,14.68333333,26.21,0-2 mi,3.266141017,0.672944473,2.686713064,0,0,0,0,0
25/01/2025 17:11,3.62,19.88333333,22.75,2-5 mi,3.124565145,1.286474026,2.98988186,0,0,0,0,0
13/01/2025 17:33,0.88,10.9,25.29,0-2 mi,3.230409061,-0.127833372,2.388762789,0,0,0,0,0
26/01/2025 21:55,1.59,8.016666667,11.96,0-2 mi,2.481567749,0.463734016,2.081522708,0,0,0,0,0
12/01/2025 01:36,0.5,3.533333333,6.82,0-2 mi,1.919859472,-0.693147181,1.262241712,0,0,0,0,0
23/01/2025 08:07,0.87,8.366666667,19.21,0-2 mi,2.955430977,-0.139262067,2.124255558,0,0,0,0,0
14/01/2025 11:29,2.04,7.3,17.98,2-5 mi,2.889260029,0.712949808,1.987874348,0,0,0,0,0
23/01/2025 00:16,3.283,15.43333333,15.22,2-5 mi,2.722610352,1.188757639,2.736529672,0,0,0,0,0
01/01/2025 23:41,1.887,10.91666667,12.76,0-2 mi,2.546315278,0.634988266,2.390290673,0,0,0,0,0
01/01/2025 02:27,1.74,8.433333333,30.46,0-2 mi,3.416414348,0.553885113,2.132192107,0,0,0,0,0
09/01/2025 19:04,3.13,32.38333333,33.2,2-5 mi,3.502549876,1.141033005,3.477643887,0,0,0,0,0
07/01/2025 07:46,1.36,5.483333333,29.6,0-2 mi,3.387774361,0.3074847,1.701713189,0,0,0,0,0
09/01/2025 02:24,1.51,10.18333333,12.77,0-2 mi,2.54709867,0.412109651,2.320752397,0,0,0,0,0
12/01/2025 02:04,3.68,14.88333333,21.04,2-5 mi,3.046425388,1.302912752,2.700242019,0,0,0,0,0
21/01/2025 07:19,1.72,10.16666667,14.38,0-2 mi,2.665838352,0.542324291,2.319114395,0,0,0,0,0
11/01/2025 10:27,3.72,9.55,13.39,2-5 mi,2.59450816,1.313723668,2.256541155,0,0,0,0,0
21/01/2025 20:14,2.21,15.28333333,18.1,2-5 mi,2.895911938,0.792992516,2.72676291,0,0,0,0,0
11/01/2025 17:08,1.95,13.31666667,15.4,0-2 mi,2.734367509,0.667829373,2.589016384,0,0,0,0,0
21/01/2025 21:42,1.9,12.61666667,14.18,0-2 mi,2.651832521,0.641853886,2.535018691,0,0,0,0,0
20/01/2025 10:22,3.496,15.93333333,20.37,2-5 mi,3.01406323,1.251619458,2.768413351,0,0,0,0,0
15/01/2025 12:34,1.76,12.31666667,13.74,0-2 mi,2.620311287,0.565313809,2.510953359,0,0,0,0,0
29/01/2025 01:31,1.65,8.3,12.91,0-2 mi,2.558002205,0.500775288,2.116255515,0,0,0,0,0
09/01/2025 20:52,2.437,18.3,17.06,2-5 mi,2.836736542,0.890767775,2.90690106,0,0,0,0,0
26/01/2025 21:31,2.83,14.7,12.7,2-5 mi,2.541601994,1.040276712,2.687847494,0,0,0,0,0
07/01/2025 17:36,2.232,12.88333333,15.72,2-5 mi,2.754933787,0.802898045,2.555934486,0,0,0,0,0
27/01/2025 07:58,3.38,25.91666667,28.89,2-5 mi,3.363495515,1.21787571,3.254886262,0,0,0,0,0
25/01/2025 20:35,2.27,15.05,19.2,2-5 mi,2.954910279,0.819779832,2.711377991,0,0,0,0,0
